anton.jpg,goat.jpg,obama.jpg,patron.jpg,roshen.jpg,the_kingo.jpg
0.7303774356842041,0.5285641551017761,-0.4127961993217468,-1.43701171875,-0.44180288910865784,-1.0865460634231567
-1.424467921257019,0.3491835594177246,1.0556604862213135,-0.8236110210418701,-0.33860084414482117,-0.6401923894882202
1.6213023662567139,-1.4568796157836914,-1.6385914087295532,-1.6446075439453125,-0.6121261715888977,-2.6455228328704834
-0.510301947593689,-0.09009508043527603,-0.33571141958236694,1.0633810758590698,2.0480589866638184,-0.26439857482910156
0.6318416595458984,-0.7225999236106873,-0.13202176988124847,-0.5848619937896729,-0.42584919929504395,2.0788614749908447
0.6180914640426636,0.387830913066864,-0.3950182795524597,1.2753247022628784,1.1591724157333374,-0.16451415419578552
2.295747756958008,0.6634979844093323,0.15319085121154785,-0.5203951597213745,0.8262983560562134,-0.570584237575531
-0.943790078163147,-0.6289067268371582,1.0277611017227173,-0.33659064769744873,-0.6903948187828064,0.966081440448761
-0.3525657653808594,-1.4657186269760132,-0.7540777921676636,1.8970993757247925,-0.5851064920425415,1.3251490592956543
0.8840165138244629,-0.40985000133514404,0.5849027037620544,0.04717246815562248,1.7644280195236206,0.1206219494342804
0.6728132367134094,-1.545689582824707,-0.6749774217605591,0.11215139180421829,-4.261652946472168,0.08705686777830124
-1.2491765022277832,0.2530726492404938,2.113272190093994,-1.6068379878997803,-0.6693622469902039,-1.8905398845672607
1.5681129693984985,-0.1968335509300232,0.6891701221466064,-0.12648241221904755,-0.3435530662536621,-3.1802170276641846
0.6224246025085449,-0.7055774927139282,-0.9822381734848022,-0.8716235160827637,1.0421658754348755,1.5923148393630981
-1.6411978006362915,-0.5012738704681396,0.15377777814865112,1.3420239686965942,1.1378587484359741,1.3269132375717163
0.05963531881570816,-1.1923491954803467,0.6127844452857971,-0.5147008299827576,-0.2622908353805542,0.628836989402771
-1.0113672018051147,0.30113744735717773,0.09809773415327072,-1.1132184267044067,0.6936917304992676,-0.8702073097229004
-1.7380911111831665,-1.1060010194778442,-0.7123600244522095,0.9055249094963074,-0.8596216440200806,-0.5608790516853333
-1.1013480424880981,-0.7342192530632019,0.45225465297698975,-2.811004400253296,0.25970718264579773,-0.9089396595954895
