anton.jpg,goat.jpg,obama.jpg,patron.jpg,roshen.jpg,the_kingo.jpg
0.0006559246685355902,0.013221614994108677,-0.001001439755782485,0.00810116995126009,0.008575358428061008,-0.001822589198127389
-0.003759539220482111,0.008391160517930984,0.0029426000546664,-0.007708567660301924,0.025160372257232666,0.0103253573179245
0.0003332120832055807,0.018519099801778793,0.003683247370645404,0.010766353458166122,0.006154933478683233,-0.0015890635550022125
0.011774122714996338,0.010059644468128681,0.017495524138212204,0.004311984870582819,0.016203317791223526,0.021562479436397552
0.0019610209856182337,0.008190251886844635,0.007057360373437405,0.01545247808098793,0.006057528778910637,0.009462906047701836
-0.0010522506199777126,0.012438884936273098,0.017864184454083443,0.021696506068110466,0.01332115288823843,0.026131518185138702
0.0032535050995647907,0.004831170663237572,0.017554065212607384,0.023938044905662537,0.009942185133695602,0.019224682822823524
-0.00710518192499876,0.016999199986457825,-0.010367894545197487,-0.001925552962347865,-0.002810977166518569,-0.01276852935552597
0.007081786170601845,0.019017022103071213,0.011928519234061241,0.016214244067668915,0.0189167782664299,0.027630381286144257
0.007803206332027912,-0.009442996233701706,0.023355908691883087,0.005329248495399952,0.01877266727387905,0.006729592569172382
0.0007475914899259806,0.012389956042170525,0.015304910019040108,0.018070178106427193,0.015264914371073246,0.00919407419860363
0.005580938421189785,0.00689398217946291,0.003968126140534878,0.02137163281440735,0.013805573806166649,0.011007746681571007
-0.005366478580981493,-0.0010468877153471112,-0.0010815281420946121,0.005853511858731508,0.00015859142877161503,-0.012754309922456741
0.0003103978233411908,0.0068826922215521336,0.0036674647126346827,0.012358504347503185,0.017244746908545494,0.02209104225039482
-0.004252308513969183,-0.0025672256015241146,0.006612703204154968,0.009545566514134407,0.0101387370377779,0.008093331940472126
0.003376608481630683,0.008483337238430977,-0.0031938226893544197,-0.00292652053758502,0.014354018494486809,0.01168842799961567
-0.0010767513886094093,0.004276145249605179,-0.014804959297180176,0.0020336988382041454,0.013301403261721134,0.010704800486564636
0.0021748070139437914,0.0015245371032506227,0.004287308547645807,0.0036881561391055584,0.007290166802704334,-0.000653131224680692
-0.005226641893386841,0.015602944418787956,-0.0036969962529838085,-0.015660541132092476,0.0012991855619475245,-0.002187632257118821
-0.008311980403959751,-0.000698216026648879,-0.001605791738256812,-0.01579592376947403,-0.0024165171198546886,-0.0014290285762399435
-0.00869104452431202,0.0051339166238904,-0.009515205398201942,0.012485645711421967,0.0022104124072939157,-0.004722358658909798
0.000129011576063931,-0.009928196668624878,0.005550091154873371,-0.010267176665365696,0.0019168391590937972,0.005703057628124952
-0.002509807702153921,-0.01268297340720892,-0.0034887390211224556,-0.00332163879647851,-0.005955959670245647,-0.006756589747965336
0.0041745929047465324,0.014434553682804108,0.013028684072196484,0.0238938145339489,0.030370578169822693,0.02977645769715309
0.0011625990737229586,0.011794714257121086,-0.0062982020899653435,-0.004948221612721682,0.005036761052906513,0.0016492449212819338
-0.007290679030120373,-0.005424374248832464,-0.007061234675347805,-0.012778917327523232,-0.020992452278733253,0.002541325520724058
0.006051293108612299,0.008360577747225761,0.0012213150039315224,0.0026476718485355377,0.012724479660391808,-0.0031741983257234097
-0.0005214731208980083,-0.016371402889490128,-0.004220385104417801,0.004951548762619495,-0.012379753403365612,-0.006404178217053413
0.0013650974724441767,0.006206476129591465,0.009041836485266685,-0.019043637439608574,0.015098074451088905,0.003560523735359311
-0.0017114805523306131,0.007751396857202053,0.006487765349447727,0.009946407750248909,-6.266310811042786e-05,0.011423968710005283
0.0010382647160440683,-0.0009768872987478971,0.0022418852895498276,0.00034622265957295895,0.0027734555769711733,0.009582625702023506
-0.010503774508833885,-0.014697167091071606,-0.014765085652470589,-0.008841348811984062,-0.013201707974076271,-0.0100819431245327
0.009938756003975868,0.006470776163041592,0.009621056728065014,0.010428492911159992,0.004986774176359177,0.01208776980638504
-0.009446408599615097,0.002450082218274474,-0.01457170583307743,-0.009104300290346146,-0.018618110567331314,-0.011422568932175636
-0.011405467987060547,-0.0025050193071365356,-0.002999671036377549,-0.012694877572357655,-0.005963628645986319,-0.007727326825261116
-0.005218733102083206,-0.003321492811664939,-0.01883544959127903,0.008350564166903496,-0.008055098354816437,-0.007305697072297335
0.0009662203956395388,-0.011153132654726505,-0.004565216600894928,0.00953122042119503,-0.005190425552427769,-0.008854461833834648
0.0006964965723454952,0.00845210812985897,-0.0003472174284979701,0.02441544458270073,0.005707022733986378,0.003136526793241501
0.009110281243920326,0.014063677750527859,0.0033156664576381445,0.029986578971147537,0.014625633135437965,0.012536894530057907
-0.00718335248529911,-0.0006723081460222602,-0.009211946278810501,0.02205265685915947,-0.01123332791030407,-0.001843517180532217
0.006488313898444176,0.007325186859816313,0.015303924679756165,-0.02436579205095768,0.004933320917189121,0.006840731482952833
0.005696184001863003,-0.0073898471891880035,-0.007507690228521824,0.00027360045351088047,-0.014774788171052933,0.00336170825175941
0.004569543991237879,-0.014951944351196289,-0.0008108767215162516,-0.01123060379177332,-0.0014449477894231677,-0.015996053814888
0.002971927635371685,-0.016587886959314346,-0.011389605700969696,0.008815946988761425,-0.011928275227546692,-0.008781524375081062
0.009681634604930878,0.0012639907654374838,0.0025258047971874475,0.015566527843475342,-0.0016638608649373055,0.0091627836227417
-0.007135747000575066,0.0004971507005393505,-0.005669666454195976,0.006936908233910799,-0.0072116488590836525,0.0047060223296284676
0.004968799185007811,0.00565758440643549,0.0008764590602368116,0.01722128316760063,0.006403573788702488,0.01589323580265045
0.005190573632717133,0.0020034874323755503,-0.0021846480667591095,0.012680212035775185,0.0024626613594591618,0.0022162115201354027
0.004637183155864477,-0.011753998696804047,0.0047172317281365395,0.012101398780941963,-0.004319709725677967,0.0012310742167755961
0.005593191832304001,-0.0097500616684556,-0.01141924224793911,0.028079017996788025,0.00464802049100399,-0.002803314942866564
0.0063061038963496685,0.007102617062628269,-0.0007964937249198556,0.021615033969283104,0.004701552446931601,0.01687837392091751
-0.011818315833806992,-0.017349807545542717,-0.007613677531480789,-0.026538178324699402,-0.011771535500884056,-0.02050211653113365
0.005856927949935198,0.005532853305339813,0.008562147617340088,0.007561507634818554,0.016834236681461334,0.008997399359941483
-0.005126981995999813,0.0033673446159809828,0.003004886209964752,-0.0022117048501968384,0.01538824662566185,0.006391556467860937
0.0019631218165159225,0.010156674310564995,0.003403623588383198,-0.0003993571735918522,0.006437771022319794,0.01521406788378954
-0.010270683094859123,0.005484990309923887,-0.0028991159051656723,-0.02247406728565693,-0.007762717083096504,-0.014753332361578941
-0.008418888784945011,-0.010449175722897053,-0.012061341665685177,-0.002571345306932926,-0.013126755133271217,-0.009003464132547379
-0.007206115871667862,-0.004349757917225361,0.009927901439368725,0.00797155313193798,-0.012672876007854939,0.0036089192144572735
-0.006536012515425682,-0.006903325207531452,-0.006592205725610256,-0.02288544550538063,0.00013764924369752407,-0.015694575384259224
3.733718767762184e-05,-0.014642421156167984,-0.01387719064950943,-0.013927772641181946,-0.005140289664268494,-0.013003027997910976
0.003995779901742935,-0.005961014423519373,0.0005875236820429564,0.024148084223270416,-0.0032647354528307915,-0.00102443085052073
-0.008181609213352203,-0.015079481527209282,-0.006439181976020336,-0.0016391300596296787,-0.008230568841099739,-0.013614723458886147
-0.005778457038104534,-0.0020385179668664932,-0.010856222361326218,0.011636603623628616,-0.0012341269757598639,-0.0062516191974282265
-0.013351257890462875,0.005262307357043028,0.000938719604164362,-0.004843187518417835,-0.003930632025003433,0.006566833704710007
-0.007335849106311798,-0.007714841514825821,-0.015996642410755157,-0.001281951554119587,-0.007663940079510212,-0.007105945143848658
0.00715399906039238,-0.01876857317984104,-0.005554169416427612,0.001475208904594183,-0.015403399243950844,-0.0036458862014114857
0.003391142236068845,0.005647121928632259,0.01125541515648365,-0.006985330022871494,0.015510376542806625,0.027143336832523346
-0.006237649358808994,-0.0027560326270759106,-0.004309248179197311,-0.002888323972001672,-0.01711697317659855,-0.01019694097340107
0.0034993099980056286,-0.0020409009885042906,-0.004410057794302702,0.014143312349915504,0.0011071197222918272,0.005279407370835543
-0.002579609863460064,-0.003289292100816965,0.011664233170449734,0.015330790542066097,-0.008701709099113941,-0.0024162004701793194
-0.007861385121941566,0.002442621160298586,-0.0010161645477637649,0.005669011268764734,0.0024305712431669235,-0.0005486723966896534
-0.006169548258185387,-0.012005548924207687,-0.012368233874440193,0.010008818469941616,-0.00013589183799922466,0.00021194794680923223
-0.007686864584684372,-0.01359056681394577,-0.003140529152005911,-0.018813002854585648,0.0009127933299168944,-0.004293432924896479
0.0016006238292902708,0.005928338505327702,0.0059238881804049015,-0.009205475449562073,-0.004530647769570351,-0.004346064291894436
-0.0050998711958527565,-0.012746415100991726,-0.012603266164660454,-0.01826390251517296,-0.013984767720103264,-0.01386324129998684
-0.00011835433542728424,-0.01631610095500946,-0.0014103044522926211,-0.01013784110546112,-0.019241521134972572,-0.006515264045447111
-0.005953214131295681,-0.014301682822406292,-0.0020291355904191732,-0.010445641353726387,-0.0009180671768262982,-0.0038164781872183084
-0.010802202858030796,-0.007568929810076952,0.005841634701937437,-0.014196578413248062,-0.017651451751589775,-0.016025040298700333
-0.0019024930661544204,-0.001115727936848998,0.004617995582520962,0.01366403792053461,-0.002248738193884492,0.014222520403563976
-0.006086941342800856,-0.01028493419289589,-0.009288097731769085,-0.012130793184041977,-0.0056015439331531525,0.012861569412052631
0.0030351937748491764,-0.005248814821243286,-0.007498187478631735,-0.026093266904354095,-0.0034375395625829697,-0.002312928205356002
-0.0029293387196958065,-0.0028680874966084957,-0.0024033377412706614,0.006623656488955021,-0.00856829434633255,0.022017085924744606
0.0022938596084713936,-0.0020918380469083786,0.005199098028242588,0.008326733484864235,-0.010302336886525154,-0.003098494140431285
0.010383162647485733,0.0023960459511727095,0.0019094236195087433,0.0009573568240739405,-0.018154986202716827,0.001611144165508449
0.007307390682399273,0.005520571954548359,0.012251907028257847,0.010924965143203735,0.018840035423636436,0.008473329246044159
-0.0013536338228732347,-0.003914838191121817,0.0034999840427190065,0.0013909486588090658,-0.01249899435788393,0.0021331971511244774
-0.0063867210410535336,-0.007834377698600292,-0.0030308144632726908,-0.014050317928195,-0.01083795540034771,0.005732348654419184
0.006130228750407696,-0.005925506353378296,-0.0017381294164806604,-0.017858922481536865,-0.006359819322824478,-0.003768762107938528
0.00733066163957119,0.01823480799794197,0.004489614628255367,0.01724887453019619,0.007232498377561569,0.012521008960902691
0.003021836746484041,0.006397058255970478,0.00840411614626646,0.004964294843375683,0.0146978460252285,0.019215524196624756
-0.004385131411254406,0.000541099114343524,-0.011316584423184395,0.009097001515328884,-0.011109515093266964,-0.016185779124498367
0.00509859062731266,0.008542172610759735,0.00016390986274927855,-0.002423699712380767,-0.012271195650100708,-0.018195709213614464
0.01089525781571865,0.014214661903679371,-0.013424821197986603,0.00030807778239250183,-0.012386768124997616,-0.0036209949757903814
0.004813251085579395,0.015811290591955185,0.0071080150082707405,-0.0035567814484238625,0.0019626342691481113,0.0032838238403201103
-0.0014714114367961884,0.020957564935088158,-0.0031537911854684353,0.008763306774199009,-0.002800494898110628,0.004844126757234335
0.005430726334452629,0.007760004606097937,0.0015852926298975945,0.015560638159513474,0.0027501294389367104,0.010576318018138409
0.012762179598212242,0.012586956843733788,0.008052099496126175,0.039591915905475616,0.008146651089191437,0.010624594986438751
0.008105193264782429,-0.0016489715781062841,0.009833764284849167,-0.001800535712391138,0.01136027555912733,0.009443607181310654
-0.005680649075657129,-0.018307534977793694,-0.005110305733978748,0.004640369676053524,-0.019132040441036224,-0.0015386597951874137
-0.0016194353811442852,0.008475376293063164,-0.005972553975880146,-0.010876735672354698,-0.002240728121250868,-0.011537743732333183
0.011289450339972973,-0.00041177147068083286,0.0021382428240031004,0.034184545278549194,0.009301885962486267,0.007530874572694302
0.0007243396248668432,-0.0053091105073690414,0.007667305879294872,-0.013380862772464752,0.021200476214289665,0.007182036526501179
0.0015765547286719084,-0.005207125097513199,0.006689783185720444,0.019883589819073677,0.0002094902447424829,0.003770852694287896
0.0006531014805659652,-0.0016865909565240145,-0.006984762381762266,0.0001466069370508194,-0.011785585433244705,0.008543278090655804
-0.00818253867328167,-0.01525740884244442,-0.014766734093427658,-0.020268797874450684,-0.0020816195756196976,-0.009856754913926125
-0.011091567575931549,-0.015574839897453785,-0.008969463407993317,-0.029005859047174454,-0.014118394814431667,-0.02048390917479992
-0.0037426617927849293,-0.017473766580224037,-0.012826004065573215,-0.010265665128827095,-0.00595764210447669,-0.006224842742085457
0.004776419140398502,-0.0018670177087187767,-0.009677132591605186,-0.0037669753655791283,0.004420509561896324,-0.012242916040122509
-0.005031133536249399,-0.015106447041034698,-0.004613786935806274,-0.03693132475018501,-0.002010875381529331,-0.01548665203154087
-0.011669053696095943,-0.003322112374007702,-0.0070762718096375465,-0.013593597337603569,-0.013485532253980637,-0.019603386521339417
-0.005647519137710333,-0.001804073923267424,0.004381844773888588,-0.0036169332452118397,-0.016840364784002304,0.023380097001791
-0.007150654215365648,-0.006819352973252535,-0.007710243575274944,-0.02223733440041542,-0.016222350299358368,-0.019849643111228943
-0.007758528925478458,-0.010372739285230637,-0.013346491381525993,-0.01646469160914421,-0.01723911240696907,-0.012639185413718224
0.00016618968220427632,-0.009906366467475891,-0.006023784168064594,-0.001478683203458786,-0.003442618064582348,0.0058115264400839806
-0.0024343582335859537,-0.010536102578043938,0.006839187350124121,0.009076552465558052,0.0033703010994940996,0.008392724208533764
-0.0034676603972911835,-0.00795663334429264,-0.00897071324288845,-0.012407424859702587,0.003898965660482645,0.0023131417110562325
-0.00985683873295784,-0.016505103558301926,-0.013145973905920982,0.039983924478292465,-0.013526673428714275,0.00748203881084919
0.0013531276490539312,0.0084998719394207,0.009826140478253365,0.01360960491001606,-0.0036360567901283503,0.008230198174715042
-0.0025024106726050377,-0.011326242238283157,-0.008050450123846531,0.010618014261126518,-0.017515219748020172,0.007889918982982635
-0.00358762638643384,0.007702171336859465,0.00606866180896759,0.0013126122066751122,0.0015908840578049421,-0.0027030599303543568
0.008184538222849369,0.0064790453761816025,0.007494229357689619,-0.01975085772573948,0.018821753561496735,-0.002400101162493229
0.003714851103723049,0.0006854018429294229,0.012614132836461067,0.0012235715985298157,0.014392414130270481,0.027590226382017136
-0.004080086015164852,7.641850970685482e-05,-0.0007811919786036015,0.0030727791599929333,0.0038504484109580517,-0.007755139376968145
-0.004928009584546089,-0.008763579651713371,-0.007005513180047274,-0.01290355809032917,-0.008318684063851833,-0.01020975410938263
0.001502877101302147,0.006002794019877911,0.008127443492412567,-0.003892160952091217,0.013437927700579166,0.00858442671597004
-0.0006001762230880558,0.014428410679101944,0.00429231021553278,0.014840435236692429,-0.007802212610840797,0.0002557977568358183
0.012950015254318714,-0.00018353108316659927,-0.005104045383632183,0.025746848434209824,0.015079832635819912,0.005207434296607971
0.0066331373527646065,0.015598195604979992,0.0028724928852170706,0.011132452636957169,0.002058481564745307,0.00674121268093586
-0.004907501861453056,-0.00881142821162939,-0.006996957119554281,-0.012894431129097939,-0.00831342488527298,-0.010225104168057442
0.004713461268693209,0.004008689895272255,0.01705099642276764,0.018186887726187706,-0.0022090317215770483,0.00484252255409956
0.004293942824006081,0.0031631216406822205,0.007450654171407223,0.01989717036485672,-0.007101266644895077,0.004165470600128174
-0.005309849511831999,0.0070487577468156815,0.003787325695157051,0.018770279362797737,0.0006574735743924975,0.021500788629055023
0.006838172674179077,0.011566495522856712,0.014240965247154236,0.018123507499694824,0.01393816713243723,0.01297791302204132
0.0017980665434151888,0.008318949490785599,0.0022536262404173613,0.0029611943755298853,0.007609535939991474,-9.746989235281944e-05
0.003131577977910638,0.001387409633025527,0.005784837529063225,0.021168507635593414,-0.005547959357500076,-0.004518971778452396
-0.004897879436612129,-0.008795229718089104,-0.006998971104621887,-0.012899288907647133,-0.00835416279733181,-0.01022955309599638
0.00142189534381032,0.014450237154960632,0.0059958938509225845,-0.005412456579506397,0.00883877370506525,0.013203213922679424
0.002896904945373535,0.007200777996331453,-0.012319376692175865,0.0024212966673076153,-0.006703433580696583,-0.008208788931369781
0.007959064096212387,0.017386745661497116,0.018584780395030975,-0.011743893846869469,0.009611004963517189,-0.005190345458686352
0.0022969343699514866,-0.0004437884781509638,-0.0064608571119606495,0.007124589290469885,-0.014282291755080223,-0.003976779989898205
-0.0038524530827999115,-0.006373284384608269,-0.014051558449864388,-0.0028785227332264185,-0.01895180344581604,-0.01990029588341713
0.0051384251564741135,0.007240121252834797,-0.0058166272938251495,0.006826385855674744,-0.014533590525388718,0.016727810725569725
0.005702149122953415,-0.0006806226447224617,0.0015355029609054327,0.0057343123480677605,0.006164713762700558,0.019512183964252472
-0.005538544617593288,-0.004998226650059223,-0.003309298772364855,-0.024166636168956757,-0.00871683657169342,-0.0016840975731611252
-0.01047489419579506,-0.013703837990760803,-0.000912315328605473,-0.016865354031324387,-0.0017326672095805407,-0.008833721280097961
-0.004857764579355717,-0.012809681706130505,-0.007437868043780327,0.0024307789281010628,-0.0178530253469944,-0.006251877173781395
0.011951655149459839,0.005468084942549467,0.013108144514262676,0.02089953050017357,0.009041223675012589,0.014691151678562164
0.008212244138121605,-0.0036539146676659584,0.005273294635117054,0.011255069635808468,0.002589174546301365,0.0006504844641312957
-0.007296000141650438,-0.015937834978103638,-0.005330301821231842,-0.03397904336452484,-0.010245338082313538,-0.02174442633986473
-0.009375891648232937,-0.006451907102018595,-0.012430173344910145,0.006017833016812801,0.005804617889225483,-0.0023992080241441727
-0.004494917578995228,-0.005559728015214205,-0.007589258253574371,-0.016651557758450508,-0.016378533095121384,-0.01391882449388504
0.013722863979637623,0.01928718388080597,0.01784532703459263,0.027569862082600594,0.01636360026896,0.003937154076993465
-0.004314360208809376,-0.001996315084397793,-0.020304173231124878,-0.010119764134287834,-0.0033723236992955208,-0.013046407140791416
0.001115148887038231,-0.004579896107316017,0.005351555533707142,0.010323641821742058,0.005461684428155422,0.007056749425828457
-0.007065592333674431,-0.018843436613678932,-0.008206512778997421,0.00857615377753973,-0.014771552756428719,-0.01295478455722332
0.0031744097359478474,0.014493541792035103,0.01082557998597622,0.007933320477604866,0.0007867617532610893,0.012515399605035782
-0.004881343804299831,-0.00879715196788311,-0.00701153976842761,-0.012832164764404297,-0.008350340649485588,-0.010218272916972637
0.00011710007674992085,-0.0026581448037177324,0.005628770217299461,-0.014208909124135971,-0.007579955272376537,-0.005924698431044817
0.005407713819295168,0.007012237794697285,0.009497162885963917,0.011878151446580887,0.009827319532632828,0.003975126426666975
-0.010035780258476734,-0.013085945509374142,-0.007847952656447887,-0.01715841330587864,-0.021447129547595978,-0.01398242637515068
0.015555845573544502,0.013360703364014626,0.011949519626796246,0.032934293150901794,0.009938276372849941,0.011180570349097252
-0.004908493719995022,-0.008797618560492992,-0.007020315155386925,-0.012865317985415459,-0.008387414738535881,-0.010192472487688065
-0.012331968173384666,-0.008764762431383133,-0.014559216797351837,-0.012854634784162045,-0.015003519132733345,-0.020368238911032677
0.0008997786790132523,-0.004312277305871248,-0.0038563592825084925,-0.004706257022917271,-0.0003636599285528064,0.003370812861248851
0.010591923259198666,0.017172329127788544,-0.0022659916430711746,-0.007890723645687103,0.014860120601952076,-0.0067888181656599045
0.003282061778008938,0.011077064089477062,-0.0005506378365680575,0.008675326593220234,0.010876504704356194,0.002562339883297682
-0.0019073114963248372,-0.0049394178204238415,0.00043464754708111286,0.0009937462164089084,0.007626746781170368,0.009611329063773155
0.0006045591435395181,0.009740933775901794,0.0032409338746219873,0.007462118752300739,-0.005320369265973568,0.0041220346465706825
0.002714329631999135,-0.0043328567408025265,0.00130512285977602,-0.005097553133964539,-0.010538316331803799,0.0034210544545203447
-0.008316809311509132,0.0009857872501015663,-0.008510188199579716,-0.019163552671670914,-0.013461707159876823,0.005923970136791468
0.010789714753627777,0.0015136381844058633,0.0039031875785440207,-0.0016650031320750713,0.0009718108922243118,0.015110102482140064
0.008108680136501789,0.004324500449001789,0.00766551261767745,0.015643883496522903,0.01867126114666462,0.010572724044322968
0.004421374760568142,0.014018173329532146,0.009894022718071938,0.009098315611481667,0.02077108435332775,0.009718413464725018
0.0061716604977846146,-0.0034840013831853867,0.0073115951381623745,0.014090416021645069,-0.00337629159912467,0.008932861499488354
0.0077455597929656506,0.011473423801362514,0.0016032422427088022,-0.010967019945383072,0.0020016829948872328,-0.00024282222148030996
0.013672911562025547,0.021733032539486885,0.016828857362270355,0.025440316647291183,0.017242394387722015,0.015154552645981312
-0.011029582470655441,-0.007717117667198181,-0.0022423360496759415,-0.01889611780643463,-0.01739932969212532,-0.02469460852444172
-0.0037122482899576426,-0.0028079436160624027,-0.01236672606319189,0.0012309849262237549,-0.022030774503946304,-0.019277315586805344
0.008030015975236893,0.008559935726225376,0.002322177868336439,0.01894991099834442,0.004791294690221548,0.02140704169869423
0.0033057602122426033,0.0018434221856296062,0.001478635473176837,-0.006690305657684803,-0.015295897610485554,0.0109088234603405
-0.0073478445410728455,-0.009301772341132164,-0.005208060145378113,0.004878660663962364,-0.010655868798494339,-0.009330939501523972
0.00017763243522495031,0.00699243787676096,0.004223175812512636,0.029987387359142303,-0.002092894399538636,0.0038890899159014225
-0.003331291489303112,-0.00542582618072629,-0.0029076766222715378,-0.0017093815840780735,0.000949010718613863,-0.002851780503988266
-0.008891833946108818,-0.019717834889888763,-0.010621435940265656,-0.01957595720887184,0.0006493765395134687,-0.006542426533997059
-0.010427035391330719,-0.0061562275514006615,-0.014468759298324585,-0.0014307473320513964,-0.012287911027669907,-0.0038432504516094923
0.004113007336854935,-0.00617651641368866,-0.003836394287645817,-0.020048487931489944,0.0017898757942020893,-0.014902174472808838
0.0033539393916726112,0.01390080712735653,0.0174547266215086,0.012885225005447865,0.03538178652524948,0.013209785334765911
-0.00779850035905838,-0.005622091703116894,-0.009840067476034164,-0.003021734533831477,-0.010901622474193573,-0.004676058888435364
0.004799320362508297,0.010703852400183678,0.001484824693761766,-0.010595214553177357,0.006359430029988289,0.007494891062378883
-0.0027397950179874897,-0.017103832215070724,-0.0077721131965518,-0.010138845071196556,-0.0073488689959049225,-0.00417223060503602
0.007274835370481014,0.012927863746881485,-0.0017958005191758275,-0.0006683955434709787,-0.004664438311010599,-0.01175936684012413
0.006459633819758892,0.02651599422097206,0.006855160929262638,-0.009752380661666393,0.012732172384858131,0.002639730228111148
-0.00025581521913409233,-0.021809950470924377,-0.010285157710313797,-0.03488435968756676,-0.014407144859433174,-0.018333908170461655
0.011875314638018608,0.0013609485467895865,0.019266312941908836,-0.020310819149017334,0.015291031450033188,-0.0031509650871157646
0.006065809167921543,0.0155937559902668,0.012596388347446918,0.0032754268031567335,0.022072356194257736,0.014801349490880966
-0.004228824749588966,-0.004189480096101761,0.000102065852843225,0.0010321345180273056,0.008623233065009117,-0.008854754269123077
-0.006846078671514988,-0.010746607556939125,-0.007137174718081951,0.006453771144151688,0.0021642688661813736,0.003727464471012354
-0.009019551798701286,-0.004268399439752102,-0.01163477823138237,-0.010149131529033184,-0.0007878614123910666,-0.0004521608352661133
-0.004899888765066862,-0.008826606906950474,-0.006980875041335821,-0.012921381741762161,-0.008358245715498924,-0.010229133069515228
-0.0020622790325433016,0.01385556161403656,0.01097709871828556,-0.010271439328789711,0.017851952463388443,0.004736561328172684
-0.008158951066434383,-0.005184913985431194,-0.00991164892911911,-0.01582900620996952,-0.012096191756427288,-0.010659280233085155
0.011045999825000763,0.0004755521658807993,0.009889703243970871,0.01720285229384899,-7.678868132643402e-05,0.007878170348703861
-0.0006798701360821724,-0.010273560881614685,-0.009623225778341293,0.005703586153686047,-0.008659209124743938,0.0029519752133637667
0.0026161589194089174,-0.0032565679866820574,0.005821622908115387,0.008064579218626022,0.007452221587300301,0.01660490222275257
0.0024950907099992037,0.02098262682557106,0.009689625352621078,-0.005702225957065821,-0.006316424813121557,0.0032827365212142467
0.005893860477954149,0.012044468894600868,0.012837963178753853,0.004480498377233744,0.006337689235806465,0.007627470418810844
0.001250462606549263,0.007431374862790108,-0.0025588672142475843,-0.0015044993488118052,-0.002559300512075424,-0.004707513377070427
-0.0064664315432310104,-0.014296825975179672,-0.0048390948213636875,-0.009242504835128784,0.0018420000560581684,-0.01590477116405964
0.007502068765461445,-0.018283722922205925,-0.018007002770900726,-0.015536117367446423,-0.009276926517486572,-0.009164915420114994
-0.0005028491141274571,0.0018533570691943169,-0.011886656284332275,-0.009642005898058414,-0.01963087171316147,-0.022165607661008835
-0.004571202211081982,0.004955774638801813,0.014079085551202297,-0.01713760942220688,-0.011891856789588928,-0.008552181534469128
-0.0038141999393701553,-0.008933963254094124,-0.012416128069162369,0.03299673646688461,-0.00943567231297493,0.003250394482165575
-0.01100071333348751,-0.009722689166665077,-0.013393361121416092,-0.024262981489300728,-0.021258369088172913,-0.010563483461737633
0.005222311709076166,0.003439280902966857,0.00736444815993309,0.0290461964905262,0.0026367404498159885,0.012547419406473637
